target_name	genbankid	targetid	ks_start	ks_end	arget_start	target_end	cluster_num	cluster_type	cluster_coord	cluster_len	species	phyla	count	score	copynum	genome_size	complete	antismashfile
DNA polymerase III subunit alpha	LZHZ01000067	sp_P10443_DPO3A_ECOLI	130920	131348	119564	123097	cluster-2	t1pks	110884-176129	7823	Mycobacterium sp. ACS1612	Actinobacteria	0	-1.00	0	295974	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZHZ01000067/index.html
beta-lactamase	MTHF01000036	beta_lactamase	65112	65528	54207	55127	cluster-2	thiopeptide-t1pks-nrps	35141-96091	9985	Streptomyces sp. ZL-24	Actinobacteria	0	-1.00	0	96091	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MTHF01000036/index.html
Aspartate--tRNA ligase	HG529702	sp_P21889_SYD_ECOLI	41809	42243	37119	39452	cluster-1	t1pks	37899-83970	2357	Melanopsichium pennsylvanicum 4	Fungi	0	-1.00	1	84867	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/HG529702/index.html
Transcriptional regulatory protein WalR	LZMF01000132	sp_Q9RDT5_WALR_STAAU	4322	4745	2758	3441	cluster-1	t1pks-nrps	1-36064	881	Mycolicibacter sinensis	Actinobacteria	0	-1.00	1	68972	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZMF01000132/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	MVIE01000012	sp_P18335_ARGD_ECOLI	129570	129994	122987	124171	cluster-1	t3pks-t1pks	108387-145844	5399	Mycobacterium paraseoulense	Actinobacteria	0	-1.00	0	145844	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MVIE01000012/index.html
methionine aminopeptidase FpaI	NW_020194399	fpaI_methionine_aminopeptidase	3172242	3172554	3177711	3178235	cluster-9	t1pks-nrps	3140930-3192111	5157	Aspergillus steynii IBT 23096	Fungi	0	-1.00	0	6284698	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/NW_020194399/index.html
Transcriptional regulatory protein WalR	NZ_BARF01000097	sp_Q9RDT5_WALR_STAAU	38028	38467	34073	34762	cluster-1	t1pks-otherks	17354-68878	3266	Streptomyces prunicolor NBRC 13075	Actinobacteria	0	-1.00	0	85815	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/NZ_BARF01000097/index.html
ATP-dependent Clp protease proteolytic subunit	BCQP01000050	sp_P0A6G7_CLPP_ECOLI	58811	59200	55204	55833	cluster-1	t1pks	38811-83949	2978	Actinomadura chibensis NBRC 106107	Actinobacteria	0	-1.00	2	111275	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/BCQP01000050/index.html
Tyrosine--tRNA ligase	PFVX01000026	sp_P0AGJ9_SYY_ECOLI	46189	46613	39712	40980	cluster-1	t3pks-t1pks	1-52732	5209	bacterium CG_4_9_14_3_um_filter_65_15 (groundwater metagenome)	None	0	-1.00	0	52732	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/PFVX01000026/index.html
Elongation factor 4	JOID01000025	sp_P60785_LEPA_ECOLI	121240	121663	131387	133261	cluster-1	transatpks-t1pks-otherks	68484-136910	9724	Streptomyces albus subsp. albus	Actinobacteria	0	-1.00	0	136910	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JOID01000025/index.html
Proline--tRNA ligase	CP010271	sp_P16659_SYP_ECOLI	2898897	2899319	2889001	2890743	cluster-4	t1pks	2878889-2925173	8154	Mycobacterium saopaulense	Actinobacteria	0	-1.00	0	4649175	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP010271_2441763_3055152/index.html
Lon protease	UCFP01000016	sp_P0A9M0_LON_ECOLI	329741	330160	318369	320789	cluster-1	t1pks	309739-357175	8952	Rhizobiales bacterium	Proteobacteria	0	-1.00	0	418585	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/UCFP01000016/index.html
Methionine-tRNA ligase	NZ_KB890739	sp_P00959_SYM_ECOLI	466859	467282	457335	459467	cluster-1	t1pks-nrps	442172-492945	7392	Echinicola pacifica DSM 19836	Bacteroidetes	0	-1.00	0	1057079	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/NZ_KB890739/index.html
Serine--tRNA ligase	CP003234	sp_P0A8L1_SYS_ECOLI	4293934	4294110	4302631	4303890	cluster-1	t1pks-nrps	4232407-4316537	8521	Mycobacterium tuberculosis RGTB423	Actinobacteria	0	-1.00	0	4406587	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP003234_4143844_4406587/index.html
Aspartate--tRNA ligase	LQQX01000159	sp_P21889_SYD_ECOLI	547488	547925	540601	542370	cluster-1	transatpks	526858-583436	5118	Paenibacillus jamilae	Firmicutes	0	-1.00	0	583436	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LQQX01000159/index.html
Transcription termination factor Rho	UGNX01000001	sp_P0AG30_RHO_ECOLI	92634	93051	88205	89467	cluster-1	t1pks	72617-118859	3167	Legionella cincinnatiensis	Proteobacteria	0	-1.00	1	4039099	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/UGNX01000001_0_243918/index.html
GMP synthase [glutamine-hydrolyzing]	LQOV01000002	sp_P04079_GUAA_ECOLI	61303	61548	56506	58089	cluster-1	t1pks-nrps	228-67302	3214	Mycobacterium florentinum	Actinobacteria	0	-1.00	1	67302	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LQOV01000002/index.html
Serine--tRNA ligase	CP016279	sp_P0A8L1_SYS_ECOLI	2655805	2656155	2652840	2654117	cluster-4	t1pks	2638274-2691239	1688	Streptomyces griseochromogenes	Actinobacteria	0	-1.00	3	10764674	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP016279_2066812_2816850/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	NPFY01000021	sp_P18335_ARGD_ECOLI	16144	16571	8013	10592	cluster-1	t1pks	1-42656	5552	Rhodococcus sp. 14-2470-1b	Actinobacteria	0	-1.00	0	55935	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/NPFY01000021/index.html
Transcriptional regulatory protein WalR	LT559118	sp_Q9RDT5_WALR_STAAU	6821733	6822149	6812197	6812865	cluster-15	t1pks	6801732-6849213	8868	Nonomuraea gerenzanensis	Actinobacteria	0	-1.00	0	11850240	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/LT559118/index.html
UDP-3-O-acyl-N-acetylglucosamine deacetylase	LOWV01000038	sp_P0A725_LPXC_ECOLI	414154	414580	413236	414153	cluster-1	t1pks	394150-441787	1	Burkholderia cenocepacia	Proteobacteria	0	-1.00	2	687822	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LOWV01000038/index.html
Serine--tRNA ligase	JQLN01000002	sp_P0A8L1_SYS_ECOLI	223309	223650	226172	227464	cluster-1	t1pks	200943-261432	2522	Kitasatospora mediocidica KCTC 9733	Actinobacteria	0	-1.00	1	309937	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JQLN01000002/index.html
UDP-3-O-acyl-N-acetylglucosamine deacetylase	LAVN01000003	sp_P0A725_LPXC_ECOLI	361514	361942	359359	360279	cluster-1	t1pks	341510-387975	1235	Burkholderia gladioli	Proteobacteria	0	-1.00	2	620059	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LAVN01000003/index.html
1,4-dihydroxy-2-naphthoyl-CoA synthase	BBOK01000004	sp_P0ABU0_MENB_ECOLI	325211	325634	324269	325072	cluster-1	t3pks-t1pks-nrps	305175-400481	139	Streptomyces sp. NBRC 110030	Actinobacteria	0	-1.00	1	625317	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/BBOK01000004/index.html
Pyruvate dehydrogenase [ubiquinone]	KV411303	sp_P07003_POXB_ECOLI	1036043	1036450	1028573	1030366	cluster-2	t1pks-terpene-nrps	997667-1102236	5677	Nocardia terpenica	Actinobacteria	0	-1.00	0	4641778	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KV411303_886093_1187313/index.html
Aminodeoxychorismate lyase	UFWO01000001	sp_P28305_PABC_ECOLI	3043866	3044272	3042916	3043725	cluster-1	t1pks-nrps	2987144-3046097	141	Citrobacter freundii	Proteobacteria	0	-1.00	1	5034747	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/UFWO01000001_2863418_3195087/index.html
Aspartate--tRNA ligase	UATJ01000001	sp_P21889_SYD_ECOLI	88749	89186	81848	83617	cluster-1	transatpks-otherks-nrps	68119-165711	5132	Paenibacillus polymyxa	Firmicutes	0	-1.00	0	449790	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/UATJ01000001/index.html
UDP-N-acetylenolpyruvoylglucosamine reductase MurB	KB892746	sp_P08373_MURB_ECOLI	215156	215593	212061	213101	cluster-1	t1pks-otherks	194490-246129	2055	Actinopolymorpha alba DSM 45243	Actinobacteria	0	-1.00	1	284073	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KB892746/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	KK338939	sp_P18335_ARGD_ECOLI	1873627	1874073	1867010	1868212	cluster-2	t3pks-t1pks	1852447-1904252	5415	Mycobacterium tuberculosis variant africanum MAL010120	Actinobacteria	0	-1.00	0	3907608	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KK338939_1723693_2025030/index.html
ECF RNA polymerase sigma-E factor	PPHG01000074	sp_P0AGB6_RPOE_ECOLI	83839	84263	78260	79312	cluster-1	t1pks-nrps	20350-129711	4527	Amycolatopsis sp. CA-128772	Actinobacteria	0	-1.00	1	140862	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/PPHG01000074/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	LOVL01000025	sp_P18335_ARGD_ECOLI	57484	57892	62534	63844	cluster-1	transatpks-t1pks-nrps	1-155369	4642	Burkholderia ubonensis	Proteobacteria	0	-1.00	1	371923	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LOVL01000025/index.html
beta-lactamase	BAGN01000064	beta_lactamase	27323	27732	19748	20617	cluster-1	t1pks	7316-63903	6706	Nocardia vinacea NBRC 16497	Actinobacteria	0	-1.00	0	63903	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/BAGN01000064/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	LPHR01000070	sp_P18335_ARGD_ECOLI	317532	317940	314232	315542	cluster-2	transatpks-t1pks-nrps	222774-372489	1990	Burkholderia ubonensis	Proteobacteria	0	-1.00	1	372489	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LPHR01000070/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	LPGN01000004	sp_P18335_ARGD_ECOLI	160570	160978	165617	166927	cluster-2	bacteriocin-t1pks-nrps	99029-224535	4639	Burkholderia ubonensis	Proteobacteria	0	-1.00	1	337233	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LPGN01000004/index.html
Serine--tRNA ligase	ALYG01000023	sp_P0A8L1_SYS_ECOLI	44873	45061	53597	54856	cluster-1	t1pks-nrps	1-64660	8536	Mycobacterium tuberculosis NA-A0008	Actinobacteria	0	-1.00	0	64660	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/ALYG01000023/index.html
Methionine-tRNA ligase	CP003346	sp_P00959_SYM_ECOLI	2728727	2729151	2720152	2722212	cluster-1	t1pks-nrps	2704075-2754782	6515	Echinicola vietnamensis DSM 17526	Bacteroidetes	0	-1.00	0	5608040	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP003346_2581663_2900268/index.html
Aminodeoxychorismate synthase component 1	UHID01000005	sp_P05041_PABB_ECOLI	67433	67860	64284	66515	cluster-1	t3pks-t1pks-nrps	1-243339	918	Streptomyces griseus	Actinobacteria	0	-1.00	2	1576097	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/UHID01000005_0_485851/index.html
Peptide deformylase	QCYJ01000103	sp_P0A6K3_DEF_ECOLI	398364	398789	406989	407552	cluster-2	butyrolactone-t1pks	371734-422468	8200	Nocardia sp. SYSU K10002	Actinobacteria	0	-1.00	0	871040	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/QCYJ01000103/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	MGZJ01000075	sp_P18335_ARGD_ECOLI	12365	12817	2834	4132	cluster-1	t1pks-otherks	1-45973	8233	Geobacteraceae bacterium GWC2_53_11 (subsurface metagenome)	Proteobacteria	0	-1.00	0	57014	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MGZJ01000075/index.html
Alanine racemase	CP022653	sp_P0A6B4_ALR1_ECOLI	2297907	2298333	2291934	2293115	cluster-4	transatpks	2277236-2363006	4792	Bacillus atrophaeus	Firmicutes	0	-1.00	4	4325818	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP022653_1745262_2489100/index.html
inosine monophosphate dehydrogenase MpaF	CP000113	mpaF_IMDH	4507712	4508139	4497188	4498645	cluster-4	t1pks-nrps	4481281-4564105	9067	Myxococcus xanthus DK 1622	Proteobacteria	0	-1.00	0	9139763	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP000113_3884032_5795359/index.html
Serine--tRNA ligase	MMQS01000054	sp_P0A8L1_SYS_ECOLI	348931	349125	357747	359006	cluster-1	t1pks-nrps	286033-371656	8622	Mycobacterium tuberculosis	Actinobacteria	0	-1.00	0	461656	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MMQS01000054/index.html
Transcriptional regulatory protein WalR	CP000673	sp_Q9RDT5_WALR_STAAU	2419331	2419758	2411217	2411900	cluster-1	transatpks-nrps	2394655-2446709	7431	Clostridium kluyveri DSM 555	Firmicutes	0	-1.00	0	3964618	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP000673_2271507_2572790/index.html
UDP-3-O-acyl-N-acetylglucosamine deacetylase	PVEN01000007	sp_P0A725_LPXC_ECOLI	36752	37178	44436	45350	cluster-1	t1pks	16748-64436	7258	Paraburkholderia sp. BL21I4N1	Proteobacteria	0	-1.00	0	375668	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/PVEN01000007/index.html
UDP-N-acetylglucosamine 1-carboxyvinyltransferase MurA	KB905370	sp_P0A749_MURA_ECOLI	434775	435167	424446	425738	cluster-1	t1pks	414773-462194	9037	Ensifer sp. BR816	Proteobacteria	0	-1.00	0	6127971	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KB905370_284695_585957/index.html
ATP-dependent zinc metalloprotease FtsH	LXWK01000011	sp_P0AAI3_FTSH_ECOLI	134930	135355	127187	129103	cluster-1	t1pks	114923-161165	5827	Rheinheimera sp. SA_1	Proteobacteria	0	-1.00	0	1518030	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LXWK01000011_0_286218/index.html
Elongation factor G	NZ_POAG01000024	sp_P0A6M8_EFG_ECOLI	178576	179029	185504	187627	cluster-2	t1pks-otherks	151576-203153	6475	Nocardioides sp. 616	Actinobacteria	0	-1.00	0	289355	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/NZ_POAG01000024/index.html
Transcriptional regulatory protein WalR	FZNP01000002	sp_Q9RDT5_WALR_STAAU	366796	367224	357415	358101	cluster-4	t1pks	346680-393195	8695	Actinomadura mexicana	Actinobacteria	0	-1.00	0	899176	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/FZNP01000002/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	CP019887	sp_P18335_ARGD_ECOLI	6206224	6206600	6196557	6197747	cluster-1	t3pks-t1pks	6185037-6243279	8477	Mycobacterium kansasii	Actinobacteria	0	-1.00	0	6434062	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP019887_6056290_6363417/index.html
Sec-independent protein translocase protein TatC	PVXC01000005	sp_P69423_TATC_ECOLI	15334	15767	7810	8568	cluster-1	transatpks-nrps	1-61279	6766	Bacillus halotolerans	Firmicutes	0	-1.00	0	332339	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/PVXC01000005/index.html
UDP-3-O-acyl-N-acetylglucosamine deacetylase	FXAT01000008	sp_P0A725_LPXC_ECOLI	260497	260923	259568	260521	cluster-1	t1pks	240491-287504	24	Paraburkholderia susongensis	Proteobacteria	0	-1.00	1	287504	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/FXAT01000008/index.html
Aspartate--tRNA ligase	CP025957	sp_P21889_SYD_ECOLI	3609638	3610075	3602737	3604506	cluster-1	transatpks-otherks-nrps	3589008-3686609	5132	Paenibacillus polymyxa	Firmicutes	0	-1.00	0	5745779	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP025957_3498335_3799585/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	NZ_UPHP01000058	sp_P18335_ARGD_ECOLI	13748	14182	7058	8230	cluster-1	t3pks-t1pks	1-36847	5518	Mycobacterium sp. MK136	Actinobacteria	0	-1.00	0	36847	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/NZ_UPHP01000058/index.html
UDP-3-O-acyl-N-acetylglucosamine deacetylase	NKFI01000003	sp_P0A725_LPXC_ECOLI	269541	269967	277147	278064	cluster-1	t1pks	249537-297150	7180	Burkholderia sp. AU33647	Proteobacteria	0	-1.00	0	2144065	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/NKFI01000003_119549_420826/index.html
Aminodeoxychorismate synthase component 1	FNSB01000002	sp_P05041_PABB_ECOLI	1390558	1390981	1380278	1382407	cluster-2	t1pks-lassopeptide	1370523-1441505	8151	Streptomyces sp. 2224.1	Actinobacteria	0	-1.00	0	1825689	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/FNSB01000002_1250612_1551889/index.html
Alanine racemase	HG428608	sp_P0A6B4_ALR1_ECOLI	79468	79892	69499	70566	cluster-2	transatpks-nrps	58913-113146	8902	Xenorhabdus bovienii str. Intermedium	Proteobacteria	0	-1.00	0	113146	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/HG428608/index.html
Elongation factor Tu 1	NZ_KQ948231	sp_P0CE47_EFTU1_ECOLI	42787	42831	39523	40695	cluster-1	t1pks-otherks	1138-53117	2092	Streptomyces yokosukanensis	Actinobacteria	0	-1.00	0	107888	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/NZ_KQ948231/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	CPFB01000005	sp_P18335_ARGD_ECOLI	20466	20535	26129	27331	cluster-1	t3pks-t1pks	1-41894	5594	Mycobacterium tuberculosis	Actinobacteria	0	-1.00	0	179795	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CPFB01000005/index.html
Aminodeoxychorismate synthase component 1	JRFE01000006	sp_P05041_PABB_ECOLI	70345	70771	60053	61588	cluster-1	t1pks-nrps	49710-144350	8757	Myxosarcina sp. GI1	Cyanobacteria	0	-1.00	0	341602	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JRFE01000006/index.html
UDP-3-O-acyl-N-acetylglucosamine deacetylase	OEOG01000026	sp_P0A725_LPXC_ECOLI	105630	106056	104712	105629	cluster-1	t1pks	85626-132818	1	Burkholderia cenocepacia	Proteobacteria	0	-1.00	1	132818	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/OEOG01000026/index.html
Elongation factor Tu 1	JOCB01000044	sp_P0CE47_EFTU1_ECOLI	29354	29790	22826	23995	cluster-1	t1pks-otherks	8571-61045	5359	Streptomyces sp. NRRL S-31	Actinobacteria	0	-1.00	0	75530	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/JOCB01000044/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	LPBJ01000104	sp_P18335_ARGD_ECOLI	14867	15275	19917	21227	cluster-1	bacteriocin-t1pks-nrps	1-79248	4642	Burkholderia ubonensis	Proteobacteria	0	-1.00	1	496205	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LPBJ01000104/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	LPGB01000072	sp_P18335_ARGD_ECOLI	152758	153166	149458	150768	cluster-2	t1pks-nrps	122441-170696	1990	Burkholderia ubonensis	Proteobacteria	0	-1.00	1	170696	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LPGB01000072/index.html
Transcriptional regulatory protein WalR	LC021382	sp_Q9RDT5_WALR_STAAU	40843	41271	47487	48215	cluster-1	t1pks-otherks	1-149333	6216	Micromonospora sp. GMKU326	Actinobacteria	0	-1.00	0	149333	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/LC021382/index.html
Aminodeoxychorismate synthase component 1	JOIZ01000015	sp_P05041_PABB_ECOLI	262977	263404	259775	262099	cluster-2	t1pks	242311-276479	878	Streptomyces sp. NRRL S-37	Actinobacteria	0	-1.00	1	276479	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JOIZ01000015/index.html
D-alanine-D-alanine ligase B	AP018288	sp_P07862_DDLB_ECOLI	2193318	2193743	2186411	2187514	cluster-1	t1pks-nrps	2173306-2240422	5804	Nostoc sp. NIES-4103	Cyanobacteria	0	-1.00	0	8419969	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/AP018288_2047725_2361776/index.html
