target_name	target id	gbid	score_final	antismashfile	cluster_num	cluster_type	distance	species	phyla	homologs	homologs_list	redundant	redundant_list	count	copynum	coevolution score	positive	pos_homolog	pos_redundant
Threonyl-tRNA synthetase	borI_Thr-tRNA-syn	QJRW01000001	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/QJRW01000001/index.html	cluster-1	transatpks-nrps	18523	Pseudomonas chlororaphis	Proteobacteria	0	[]	3	[u'AKJU01000004', u'ATBG01000008']	31	2	11.9425191878	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	JH992893	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JH992893/index.html	cluster-3	t1pks-nrps	11686	Fischerella sp. PCC 9339	Cyanobacteria	0	[]	1	[]	63	2	11.5149765762	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	CP020809	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP020809_3618190_3964764/index.html	cluster-1	t1pks-nrps	11269	Mycobacterium dioxanotrophicus	Actinobacteria	18	[u'CP000580', u'CP006936', u'CP015596', u'CP019420', u'CWKH01000001', u'CYSI01000007', u'HG322951', u'LDPU01000001', u'LMJA01000001', u'LQOQ01000036', u'LT546207', u'LT549889', u'LT963316', u'LZSU01000019', u'MCHX01000047', u'MPNS01000002', u'MVHJ01000001', u'UGQT01000001']	3	[u'AUWS01000008', u'LZTB01000025']	169	2	11.9888163935	False	False	False
Elongation factor Tu	EF-Tu	FNSZ01000001	30	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/FNSZ01000001_7085349_7515794/index.html	cluster-1	t1pks-otherks	3380	Streptomyces sp. 1222.5	Actinobacteria	-1	[]	-1	[]	0	4	-1.0	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	MVIC01000039	20	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MVIC01000039/index.html	cluster-1	t1pks-nrps	10900	Mycobacterium noviomagense	Actinobacteria	0	[]	1	[]	169	2	34.0907394596	False	False	False
Leucil-tRNA synthase	agnB2_Leu-tRNA-syn	FWFJ01000014	45	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/FWFJ01000014/index.html	cluster-1	t1pks	10064	Roseovarius gaetbuli	Proteobacteria	1	[u'JQLS01000008']	3	[u'FOVP01000015', u'FRBN01000019']	24	2	6.48884436067	False	False	False
Elongation factor Tu	EF-Tu	QTUG01000001	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/QTUG01000001_8461176_8762543/index.html	cluster-1	t1pks-otherks	9527	Streptomyces sp. Ag82_O1-9	Actinobacteria	3	[u'CP022433', u'JOCB01000044', u'NZ_LBDA02000011']	5	[u'CP017248', u'PJMO01000001', u'PJMR01000001', u'QLLW01000013']	42	4	17.440011029	False	False	False
Gyrase B	GyrB-R	LN611434	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LN611434/index.html	cluster-2	t1pks	13992	Candidatus Streptomyces massiliensis AP10	Actinobacteria	0	[]	1	[]	54	2	7.43984617121	False	False	False
Translation initiation factor	rubR1_TIF	LMEY01000001	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LMEY01000001_734869_1036131/index.html	cluster-1	t1pks	19255	Rhizobium sp. Root1334	Proteobacteria	5	[u'LPUX01000053', u'MBFK01000150', u'UBWJ01000014', u'UBXS01000009', u'UCGX01000013']	15	[u'AMCX01000019', u'AZNX01000001', u'JQMF01000001', u'KB905370', u'LMFA01000005', u'LMFB01000001', u'LMJD01000001', u'LMJJ01000001', u'LMQB01000023', u'LNQB01000073', u'LYBW01000060', u'MKIP01000058', u'MOOY01000008', u'QKLQ01000001']	43	2	14.5228518014	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	MVHH01000005	20	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MVHH01000005/index.html	cluster-1	t1pks	18614	Mycolicibacter arupensis	Actinobacteria	0	[]	3	[u'LASW01000010', u'MVHZ01000003']	169	2	40.0708563522	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	FUEZ01000004	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/FUEZ01000004_3520187_3978053/index.html	cluster-3	t1pks-nrps	5110	Mycobacterium sp. AB215	Actinobacteria	2	[u'MBET01000054', u'MBEU01000014']	3	[u'AP018164', u'LT721901']	169	2	15.5239701087	False	False	False
Translation initiation factor	rubR1_TIF	KB905370	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KB905370_284695_585957/index.html	cluster-1	t1pks	13395	Ensifer sp. BR816	Proteobacteria	2	[u'AZNX01000001', u'JQMF01000001']	18	[u'AMCX01000019', u'LMEY01000001', u'LMFA01000005', u'LMFB01000001', u'LMJD01000001', u'LMJJ01000001', u'LMQB01000023', u'LNQB01000073', u'LPUX01000053', u'LYBW01000060', u'MBFK01000150', u'MKIP01000058', u'MOOY01000008', u'QKLQ01000001', u'UBWJ01000014', u'UBXS01000009', u'UCGX01000013']	43	2	15.1826112681	False	False	False
Leucil-tRNA synthase	agnB2_Leu-tRNA-syn	LGHS01000052	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LGHS01000052/index.html	cluster-1	t1pks-nrps	19142	Pseudorhodobacter aquimaris	Proteobacteria	0	[]	1	[]	25	2	7.41330398208	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	ANAW01000217	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/ANAW01000217/index.html	cluster-1	t2pks-t1pks-otherks	2913	Nocardiopsis synnemataformans DSM 44143	Actinobacteria	0	[]	1	[]	75	2	11.3011094399	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	LZKR01000030	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZKR01000030/index.html	cluster-1	t1pks	4434	Mycobacterium sp. 1245805.9	Actinobacteria	0	[]	15	[u'CSTD01000001', u'LQPJ01000002', u'LQPL01000015', u'LQPO01000034', u'LQPR01000003', u'LZIC01000115', u'LZIR01000070', u'LZIS01000249', u'LZKL01000111', u'LZKT01000050', u'LZLY01000158', u'LZSE01000009', u'MOWS01000076', u'MVHR01000021']	169	2	16.0257483433	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	MVIH01000007	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MVIH01000007/index.html	cluster-1	t1pks	14252	Mycolicibacterium rhodesiae	Actinobacteria	2	[u'CP019882', u'LN929908']	10	[u'AGIQ01000004', u'BEWG01000104', u'CP011773', u'CP018043', u'JALN02000001', u'NOZR01000005', u'PDHO01000010', u'QAYH01000008', u'UGQK01000002']	169	2	15.9384709123	False	False	False
Gyrase B	GyrB-R	LZSZ01000132	45	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZSZ01000132/index.html	cluster-1	t1pks	10294	Mycobacterium sp. 852002-30065_SCH5024008	Actinobacteria	1	[u'LZKU01000124']	11	[u'LZIL01000042', u'LZIX01000058', u'LZJQ01000042', u'LZJS01000133', u'LZJW01000147', u'LZJZ01000015', u'LZKI01000115', u'LZSV01000011', u'MVHW01000011', u'NCXM01000003']	54	2	5.92289823082	False	False	False
Translation initiation factor	rubR1_TIF	CP003987	20	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP003987_9065067_10014903/index.html	cluster-2	t1pks-otherks	19374	Streptomyces sp. 769	Actinobacteria	0	[]	2	[u'CP031455']	44	4	22.2100994917	False	False	False
3-oxoacyl-[acyl-carrier-protein] synthase 1 (FabB/F)	PtmP3_FabB-F	KB913022	70	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KB913022_4507807_4813779/index.html	cluster-1	t1pks-nrps	403	Salinispora pacifica DSM 45543 = CNS-863	Actinobacteria	2	[u'FQ859185', u'KZ195583']	3	[u'JOGB01000030', u'KB895228']	13	14	2.98801702516	True	False	False
Elongation factor Tu	EF-Tu	CP006567	20	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP006567_5236526_5602286/index.html	cluster-1	t1pks-nrps	13282	Streptomyces rapamycinicus NRRL 5491	Actinobacteria	0	[]	1	[]	41	4	23.5164737078	False	False	False
Tryptophanyl-tRNA synthase	Ind0_Trp-tRNA-syn	LWCI01000110	45	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LWCI01000110/index.html	cluster-1	t1pks	13593	Mycobacterium kansasii	Actinobacteria	5	[u'AP017635', u'CP000325', u'CP000854', u'CP003899', u'NKRC01000001']	6	[u'LQOX01000148', u'LWCJ01000100', u'MWQA01000001', u'NKRE01000001', u'NZ_UPHU01000001']	27	2	7.6147166314	False	False	False
Gyrase B	GyrB-R	CP022088	20	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP022088_221439_588841/index.html	cluster-1	t1pks	9933	Nocardia brasiliensis	Actinobacteria	-1	[]	-1	[]	0	4	-1.0	False	False	False
Elongation factor Tu	EF-Tu	JOCB01000044	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/JOCB01000044/index.html	cluster-1	t1pks-otherks	5359	Streptomyces sp. NRRL S-31	Actinobacteria	7	[u'CP017248', u'CP022433', u'NZ_LBDA02000011', u'PJMO01000001', u'PJMR01000001', u'QLLW01000013', u'QTUG01000001']	1	[]	41	2	13.0542916781	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	QTUB01000001	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/QTUB01000001_2212212_3198728/index.html	cluster-2	nrps-t1pks-PUFA-otherks	8986	Xenorhabdus cabanillasii	Proteobacteria	3	[u'CP016176', u'NIBV01000002', u'NIUA01000001']	5	[u'NIBS01000014', u'NJAH01000006', u'NJGH01000020', u'NZ_NJGH01000020']	82	2	10.5207011389	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	ARVW01000001	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/ARVW01000001_8196559_8625755/index.html	cluster-2	t2pks-t1pks-otherks	12233	Amycolatopsis nigrescens CSC17Ta-90	Actinobacteria	0	[]	1	[]	74	6	15.7000192305	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	CP025779	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP025779_2567812_3043788/index.html	cluster-1	t1pks-nrps	17158	Mycobacterium marinum	Actinobacteria	5	[u'LQPF01000043', u'LQPW01000167', u'MVHE01000006', u'MVIK01000003', u'NCXP01000025']	5	[u'AP017635', u'AP018410', u'CP000854', u'KZ269929']	169	2	15.1286657588	False	False	False
Translation initiation factor	rubR1_TIF	ANOQ01000020	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/ANOQ01000020/index.html	cluster-1	t1pks-nrps	15490	Rhodopirellula sp. SWK7	Planctomycetes	0	[]	2	[u'ANOH01000274']	41	2	17.5316010319	False	False	False
Beta proteasome subunit	SalI_beta_proteasome	KF647220	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/KF647220/index.html	cluster-1	t1pks-nrps	10562	Streptomyces hygroscopicus	Actinobacteria	0	[]	2	[u'LN999909']	37	2	8.09730665373	True	False	False
Threonyl-tRNA synthetase	borI_Thr-tRNA-syn	PSXS01000015	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/PSXS01000015/index.html	cluster-1	t1pks-nrps	17661	Rathayibacter iranicus	Actinobacteria	0	[]	1	[]	31	2	8.69687938346	False	False	False
Elongation factor Tu	EF-Tu	MCGQ01000026	30	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MCGQ01000026/index.html	cluster-1	t1pks-otherks	3509	Streptomyces diastatochromogenes	Actinobacteria	-1	[]	-1	[]	0	2	-1.0	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	AUKN01000003	60	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/AUKN01000003/index.html	cluster-2	t2pks-t1pks	2538	Streptomyces sp. CNT318	Actinobacteria	1	[u'CP026304']	5	[u'KE150468', u'KZ836076', u'LJGV01000022', u'PEFS01000001']	75	2	9.72453656481	False	False	False
Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	BatG_FabI	JWLZ01000135	45	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JWLZ01000135/index.html	cluster-1	t1pks-nrps	14320	Photobacterium gaetbulicola	Proteobacteria	0	[]	1	[]	10	2	8.65451149185	False	False	False
Elongation factor Tu	EF-Tu	NPKF01000001	30	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/NPKF01000001_7448996_7875444/index.html	cluster-1	t1pks-ectoine-otherks	2676	Streptomyces sp. FBKL.4005	Actinobacteria	-1	[]	-1	[]	0	4	-1.0	False	False	False
Beta proteasome subunit	SalI_beta_proteasome	PEDE01000032	20	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/PEDE01000032/index.html	cluster-1	t1pks-nrps	15974	Mycobacterium marinum	Actinobacteria	0	[]	2	[u'CP000325']	37	2	20.8334007211	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	CP017593	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP017593_1740888_2041583/index.html	cluster-1	t1pks	13503	Mycobacterium tuberculosis	Actinobacteria	2	[u'CP004886', u'FO203510']	32	[u'AQQC01000053', u'CM002124', u'CP003233', u'CP008959', u'CP008960', u'CP008963', u'CP008965', u'CP008967', u'CP008968', u'CP008970', u'CP008973', u'CP008975', u'CP008976', u'CP008977', u'CP008982', u'CP008983', u'CP009449', u'CP010895', u'CP016401', u'CP022704', u'CP024614', u'FO203509', u'FR878060', u'JQEX01000030', u'KK338758', u'KK338784', u'KK338939', u'KK356241', u'KL407303', u'KQ483382', u'MQDE01000005']	169	2	13.1031342936	False	False	False
Gyrase B	GyrB-R	MGYA01000040	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MGYA01000040/index.html	cluster-1	t1pks	6228	Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_40_19 (subsurface metagenome)	Proteobacteria	0	[]	1	[]	54	2	6.75416812668	False	False	False
Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	BatG_FabI	CP002993	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP002993_5711524_6482236/index.html	cluster-2	t2pks-t1pks-otherks	10176	Streptomyces sp. SirexAA-E	Actinobacteria	0	[]	2	[u'JUIG01000022']	10	4	18.4081803422	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	KB913024	30	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KB913024_3253825_3562672/index.html	cluster-2	t1pks-otherks	5305	Actinopolyspora mortivallis DSM 44261	Actinobacteria	0	[]	1	[]	67	2	15.4501502687	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	CP011340	30	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP011340_3911017_4219545/index.html	cluster-1	t1pks-otherks	9684	Streptomyces pristinaespiralis	Actinobacteria	0	[]	2	[u'CM000950']	56	2	14.3957712648	False	False	False
Gyrase B	GyrB-R	MVHW01000011	60	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MVHW01000011/index.html	cluster-1	t1pks	4424	Mycobacterium mantenii	Actinobacteria	3	[u'LZIL01000042', u'LZIX01000058', u'LZKU01000124']	9	[u'LZJQ01000042', u'LZJS01000133', u'LZJW01000147', u'LZJZ01000015', u'LZKI01000115', u'LZSV01000011', u'LZSZ01000132', u'NCXM01000003']	54	2	5.42683033952	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	LASW01000010	20	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LASW01000010/index.html	cluster-1	t1pks	18614	Mycobacterium arupense	Actinobacteria	0	[]	3	[u'MVHH01000005', u'MVHZ01000003']	169	2	40.3808880224	False	False	False
Threonyl-tRNA synthetase	borI_Thr-tRNA-syn	LDWW01000010	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LDWW01000010/index.html	cluster-1	t1pks-nrps	10000	Chitinispirillum alkaliphilum	Fibrobacteres	0	[]	1	[]	31	2	5.85669159241	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	JANZ01000003	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JANZ01000003/index.html	cluster-1	t1pks	13138	Mycobacterium kansasii 732	Actinobacteria	2	[u'MVBM01000009', u'MWKW01000001']	10	[u'CP009481', u'CP019888', u'LQOX01000055', u'MWKY01000001', u'MWKZ01000001', u'NKRA01000001', u'NKRC01000001', u'NKRE01000001', u'NZ_UPHU01000001']	169	2	14.0750853404	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	NKRA01000001	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/NKRA01000001_186595_487869/index.html	cluster-1	t1pks-nrps	13228	Mycobacterium persicum	Actinobacteria	1	[u'MWKW01000001']	11	[u'CP009481', u'CP019888', u'JANZ01000003', u'LQOX01000055', u'MVBM01000009', u'MWKY01000001', u'MWKZ01000001', u'NKRC01000001', u'NKRE01000001', u'NZ_UPHU01000001']	169	2	14.6019644436	False	False	False
Gyrase B	GyrB-R	PEFW01000001	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/PEFW01000001/index.html	cluster-1	t1pks-nrps	18162	Beijerinckiaceae bacterium (soil metagenome)	Proteobacteria	0	[]	1	[]	54	2	6.6096658152	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	CP016401	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP016401_1737817_2039079/index.html	cluster-1	t1pks	11297	Mycobacterium caprae	Actinobacteria	2	[u'CP004886', u'FO203510']	32	[u'AQQC01000053', u'CM002124', u'CP003233', u'CP008959', u'CP008960', u'CP008963', u'CP008965', u'CP008967', u'CP008968', u'CP008970', u'CP008973', u'CP008975', u'CP008976', u'CP008977', u'CP008982', u'CP008983', u'CP009449', u'CP010895', u'CP017593', u'CP022704', u'CP024614', u'FO203509', u'FR878060', u'JQEX01000030', u'KK338758', u'KK338784', u'KK338939', u'KK356241', u'KL407303', u'KQ483382', u'MQDE01000005']	169	2	13.0009571907	False	False	False
Threonyl-tRNA synthetase	borI_Thr-tRNA-syn	CM001443	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CM001443/index.html	cluster-3	t1pks	19492	uncultured marine group II euryarchaeote (marine metagenome)	Euryarchaeota	0	[]	1	[]	30	0	7.39072896173	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	LZLM01000005	50	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZLM01000005/index.html	cluster-1	t1pks-nrps	3146	Mycobacterium asiaticum	Actinobacteria	7	[u'LQOY01000248', u'LQPQ01000178', u'LZLF01000227', u'LZLS01000103', u'MAEM01000259', u'NCXP01000025', u'PEQP01000006']	5	[u'HG964936', u'LZKQ01000051', u'LZKS01000106', u'LZMH01000031']	169	2	16.9074127687	False	False	False
Tryptophanyl-tRNA synthase	Ind0_Trp-tRNA-syn	CP031704	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CP031704/index.html	cluster-1	t1pks-otherks	19763	Solimonas sp. K1W22B-7	Proteobacteria	0	[]	1	[]	27	2	9.78446715239	False	False	False
Elongation factor Tu	EF-Tu	LNBE01000002	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LNBE01000002_0_1142035/index.html	cluster-2	blactam-t1pks-nrps	14674	Streptomyces sp. MBT76	Actinobacteria	2	[u'PENC01000028', u'RBAM01000014']	2	[u'JOFL01000001']	40	2	13.4586457088	False	False	False
3-oxoacyl-[acyl-carrier-protein] synthase 1 (FabB/F)	PtmP3_FabB-F	CM002280	60	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CM002280_203587_845247/index.html	cluster-3	t1pks-terpene	400	Streptomyces niveus NCIMB 11891	Actinobacteria	0	[]	1	[]	13	8	4.12982584609	False	False	False
Beta proteasome subunit	SalI_beta_proteasome	MWQA01000001	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MWQA01000001_240723_903198/index.html	cluster-2	t1pks-nrps	10312	Mycobacterium persicum	Actinobacteria	0	[]	12	[u'CP009483', u'CP019885', u'CP019888', u'JANY01000012', u'MWKV01000001', u'MWKW01000001', u'MWKX01000001', u'MWKY01000001', u'NKQX01000001', u'NKRA01000001', u'NZ_UPHU01000001']	37	2	12.3627886766	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	CP008965	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP008965_1111673_1412932/index.html	cluster-1	t1pks	11666	Mycobacterium tuberculosis	Actinobacteria	2	[u'CP004886', u'FO203510']	32	[u'AQQC01000053', u'CM002124', u'CP003233', u'CP008959', u'CP008960', u'CP008963', u'CP008967', u'CP008968', u'CP008970', u'CP008973', u'CP008975', u'CP008976', u'CP008977', u'CP008982', u'CP008983', u'CP009449', u'CP010895', u'CP016401', u'CP017593', u'CP022704', u'CP024614', u'FO203509', u'FR878060', u'JQEX01000030', u'KK338758', u'KK338784', u'KK338939', u'KK356241', u'KL407303', u'KQ483382', u'MQDE01000005']	169	2	12.972522357	False	False	False
Leucil-tRNA synthase	agnB2_Leu-tRNA-syn	LQOZ01000031	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LQOZ01000031/index.html	cluster-1	t1pks-nrps	16791	Mycolicibacter hiberniae	Actinobacteria	0	[]	2	[u'LT546170']	25	2	7.70285723799	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	CP010895	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP010895_2190718_2491005/index.html	cluster-1	t1pks	10179	Mycobacterium tuberculosis	Actinobacteria	2	[u'CP004886', u'FO203510']	32	[u'AQQC01000053', u'CM002124', u'CP003233', u'CP008959', u'CP008960', u'CP008963', u'CP008965', u'CP008967', u'CP008968', u'CP008970', u'CP008973', u'CP008975', u'CP008976', u'CP008977', u'CP008982', u'CP008983', u'CP009449', u'CP016401', u'CP017593', u'CP022704', u'CP024614', u'FO203509', u'FR878060', u'JQEX01000030', u'KK338758', u'KK338784', u'KK338939', u'KK356241', u'KL407303', u'KQ483382', u'MQDE01000005']	169	2	13.1077185644	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	LZZM01000245	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZZM01000245/index.html	cluster-1	t1pks-nrps	2110	Clostridium puniceum	Firmicutes	0	[]	1	[]	78	2	12.1714950657	False	False	False
