target_name	genbankid	targetid	ks_start	ks_end	arget_start	target_end	cluster_num	cluster_type	cluster_coord	cluster_len	species	phyla	count	score	copynum	genome_size	complete	antismashfile
L-arabinose transport ATP-binding protein araG	LMFW01000001	DEG10180323	3053592	3054005	3047967	3049466	cluster-1	nrps-transatpks-ectoine-siderophore	2987540-3059092	4126	Mesorhizobium sp. Root1471	Proteobacteria	0	-1.00	8	3729652	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LMFW01000001_2877308_3582338/index.html
3-oxoacyl-[acyl-carrier-protein] synthase III (EC 2.3.1.41)	FNST01000002	DEG10180178	7131138	7131555	7122688	7123728	cluster-1	t1pks	7111127-7190610	7410	Streptomyces melanosporofaciens	Actinobacteria	0	-1.00	2	10257104	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/FNST01000002_6981160_8236194/index.html
Topoisomerase IV subunit B (EC 5.99.1.-)	KL570843	DEG10180452	34561	34989	23320	25377	cluster-1	t1pks-nrps	14551-72788	9184	Goodfellowiella coeruleoviolacea	Actinobacteria	0	-1.00	1	121876	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KL570843/index.html
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	NW_020291661	DEG10180180	62907	63340	60017	60864	cluster-1	t1pks-nrps	11100-131874	2043	Aspergillus japonicus CBS 114.51	Fungi	0	-1.00	0	416496	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/NW_020291661/index.html
Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)	CP024785	DEG10180034	1281834	1282257	1280690	1296739	cluster-2	t1pks-nrps	1235604-1316739	1567	Nostoc flagelliforme CCNUN1	Cyanobacteria	0	-1.00	3	8363872	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP024785_979563_1443313/index.html
3,4-dihydroxy-2-butanone 4-phosphate synthase	JOIQ01000012	DEG10180454	41030	41471	37712	38329	cluster-1	t1pks	21021-66231	2701	Streptomyces sp. NRRL F-3213	Actinobacteria	0	-1.00	1	408761	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/JOIQ01000012/index.html
Hypothetical transport protein yfaV	CVTB01000259	DEG10180356	32715	33139	26547	27869	cluster-1	t1pks	12702-54588	4846	Mycolicibacterium malmesburyense	Actinobacteria	0	-1.00	1	54588	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CVTB01000259/index.html
3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.60)	CP001661	DEG10180156	2464487	2464927	2464480	2471655	cluster-3	t1pks-otherks	2437146-2491655	447	Geobacter sp. M21	Proteobacteria	0	-1.00	1	4745806	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CP001661/index.html
Protein yjgF	LOBU02000013	DEG10180597	304436	304853	299774	300127	cluster-3	t1pks	284345-330833	4309	Amycolatopsis regifaucium	Actinobacteria	0	-1.00	1	918533	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LOBU02000013/index.html
Peptidyl-prolyl cis-trans isomerase B (EC 5.2.1.8)	BAFR01000003	DEG10180098	23054	23487	29779	30276	cluster-1	t1pks	2915-48170	6292	Nocardia araoensis NBRC 100135	Actinobacteria	0	-1.00	1	100729	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/BAFR01000003/index.html
3-oxoacyl-[acyl-carrier-protein] synthase I (EC 2.3.1.41)	LZSE01000067	DEG10180363	107323	107625	107214	108464	cluster-1	t3pks-t1pks	49393-107656	411	Mycobacterium sp. 1554424.7	Actinobacteria	0	-1.00	2	135579	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZSE01000067/index.html
Hypothetical transport protein yfaV	MRJE01000001	DEG10180356	1889321	1889710	1898062	1899393	cluster-1	t3pks-t1pks	1855455-1913577	8352	Mycobacterium tuberculosis	Actinobacteria	0	-1.00	1	4421068	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MRJE01000001_1727155_2027967/index.html
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	AORV01000070	DEG10180179	31	456	8927	10258	cluster-1	transatpks-nrps	1-44614	8471	Ruminiclostridium cellobioparum subsp. termitidis CT1112	Firmicutes	0	-1.00	1	67141	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/AORV01000070/index.html
DNA gyrase subunit A (EC 5.99.1.3)	LZJS01000133	DEG10180351	107326	107724	103095	105614	cluster-1	t1pks	87324-133608	1712	Mycobacterium colombiense	Actinobacteria	0	-1.00	1	274159	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZJS01000133/index.html
30S ribosomal protein S14	MTQP01000058	DEG10180498	24055	24480	19876	20172	cluster-1	otherks-t1pks-nrps	4051-68360	3883	Saccharothrix sp. ALI-22-I	Actinobacteria	0	-1.00	1	261403	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MTQP01000058/index.html
Phenylacetic acid degradation protein paaC	CP004370	DEG10180238	6740250	6740680	6734708	6735496	cluster-1	lantipeptide-t1pks-nrps	6613274-6838639	4754	Streptomyces albus J1074	Actinobacteria	0	-1.00	2	6841649	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP004370_6613273_6841649/index.html
3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	MLYN01000058	DEG10180180	46096	46481	43861	44619	cluster-1	t1pks	26093-69887	1477	Streptomyces sp. MUSC 14	Actinobacteria	0	-1.00	2	117683	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MLYN01000058/index.html
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	CEVQ01036633	DEG10180179	56	515	43	3549	cluster-1	t1pks	1-3549	472	marine metagenome	metagenomes	0	-1.00	1	3549	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CEVQ01036633/index.html
Rod shape-determining protein mreB	NTGE01000022	DEG10180486	5065	5491	12975	14012	cluster-1	t1pks	1-30742	7484	Streptomyces sp. SA15	Actinobacteria	0	-1.00	1	47073	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/NTGE01000022/index.html
3-oxoacyl-[acyl-carrier-protein] synthase III (EC 2.3.1.41)	FMIA01000002	DEG10180178	2902217	2902560	2900831	2901850	cluster-1	t1pks	2879854-2930792	367	Micromonospora yangpuensis	Actinobacteria	0	-1.00	5	6499829	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/FMIA01000002_2752171_3361937/index.html
3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.60)	DIWH01000004	DEG10180156	94854	95289	94850	102001	cluster-1	t1pks-otherks	67993-122001	439	bacterium UBP9_UBA6111 (hydrocarbon metagenome)	None	0	-1.00	2	132068	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/DIWH01000004/index.html
Inorganic pyrophosphatase (EC 3.6.1.1)	UBWZ01000010	DEG10180595	207533	207953	201009	201599	cluster-1	t1pks	187531-230793	5934	Rhizobiales bacterium	Proteobacteria	0	-1.00	1	230793	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/UBWZ01000010/index.html
Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)	AYWB01000014	DEG10180034	131163	131589	128469	129818	cluster-1	t1pks-nrps	100197-157153	1345	Mesorhizobium sp. LSHC412B00	Proteobacteria	0	-1.00	0	234595	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/AYWB01000014/index.html
Putative phosphotransferase enzyme II, A component sgcA (EC 2.7.1.69)	JIBQ01000003	DEG10180603	77450	77684	83325	83762	cluster-1	t1pks	47223-132199	5641	Lonsdalea quercina subsp. quercina	Proteobacteria	0	-1.00	1	460872	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JIBQ01000003/index.html
Serine hydroxymethyltransferase (EC 2.1.2.1)	CDLS01000001	DEG10180392	3929863	3930274	3925787	3927034	cluster-1	transatpks	3908759-3961175	2829	Ralstonia solanacearum	Proteobacteria	0	-1.00	1	5602018	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CDLS01000001_3778951_4373660/index.html
Acyl carrier protein phosphodiesterase (EC 3.1.4.14)	AUGB01000029	DEG10180241	13855	14277	3696	4400	cluster-1	transatpks	1-59234	9455	Teredinibacter turnerae T8513	Proteobacteria	0	-1.00	1	59234	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/AUGB01000029/index.html
Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	LUTS01000004	DEG10180517	201404	201845	196635	197309	cluster-1	bacteriocin-t1pks-otherks	180721-256136	4095	Neptuniibacter pectenicola	Proteobacteria	0	-1.00	1	344749	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LUTS01000004/index.html
Seryl-tRNA synthetase (EC 6.1.1.11)	CP010331	DEG10180145	4248154	4248344	4256877	4258136	cluster-1	t1pks-nrps	4187409-4270789	8533	Mycobacterium bovis BCG	Actinobacteria	0	-1.00	1	4351313	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP010331_4097798_4351313/index.html
3-oxoacyl-[acyl-carrier-protein] synthase I (EC 2.3.1.41)	AUEV01000003	DEG10180363	98778	99131	98715	99977	cluster-2	t1pks	73382-118076	416	Streptomyces sp. TAA486	Actinobacteria	0	-1.00	2	500129	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/AUEV01000003/index.html
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	LVYG01000001	DEG10180179	531625	532047	530261	531538	cluster-1	transatpks-t1pks-nrps	464300-651130	87	Brevibacillus brevis	Firmicutes	0	-1.00	2	1171513	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LVYG01000001_361413_721920/index.html
3-oxoacyl-[acyl-carrier-protein] synthase III (EC 2.3.1.41)	JQLN01000005	DEG10180178	1177262	1177595	1175842	1176954	cluster-1	t1pks-butyrolactone-nrps	1103484-1193771	308	Kitasatospora mediocidica KCTC 9733	Actinobacteria	0	-1.00	3	2728129	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JQLN01000005_998512_1328403/index.html
Probable transport ATP-binding protein msbA	KB895390	DEG10180148	51818	52241	57752	59527	cluster-1	t1pks-nrps	5607-75055	5511	Paenibacillus sanguinis 2301083 = DSM 16941	Firmicutes	0	-1.00	2	75055	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KB895390/index.html
Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)	JF430079	DEG10180034	23244	23669	23208	37514	cluster-1	t1pks-nrps	1-55508	461	Nostoc sp. 152 (Nostoc sp. PCC 9237/1)	Cyanobacteria	0	-1.00	1	55508	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/JF430079/index.html
Glyceraldehyde 3-phosphate dehydrogenase A (EC 1.2.1.12)	MLCE01000003	DEG10180303	210914	211340	221167	222612	cluster-1	t1pks-nrps	184186-240571	9827	Streptomyces sp. Tue6028	Actinobacteria	0	-1.00	1	278159	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MLCE01000003/index.html
Probable ABC transporter ATP-binding protein yhbG	CP005386	DEG10180475	3256598	3256838	3261067	3262062	cluster-1	t1pks-nrps	3215548-3308740	4229	Mycobacterium tuberculosis CAS/NITR204	Actinobacteria	0	-1.00	1	4392876	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CP005386/index.html
Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)	CP013465	DEG10180034	687779	688203	687746	701158	cluster-4	t1pks-arylpolyene-nrps	605115-738500	457	Burkholderia ubonensis	Proteobacteria	0	-1.00	1	824232	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP013465/index.html
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	LAZR01007777	DEG10180179	2	223	1	4786	cluster-1	t1pks	1-4786	222	marine sediment metagenome	metagenomes	0	-1.00	1	4786	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/LAZR01007777/index.html
N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	MBES01000020	DEG10180564	38097	38522	28353	29396	cluster-1	t3pks-t1pks	16980-42256	8701	Mycobacterium sp. IS-1264	Actinobacteria	0	-1.00	1	42256	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MBES01000020/index.html
Hypothetical protein yfcH	JRML01000011	DEG10180360	14	438	7582	8943	cluster-1	t1pks	1-25034	7144	Mycobacterium sp. UM_Kg17	Actinobacteria	0	-1.00	1	100414	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JRML01000011/index.html
Hypothetical protein yneG	CP014474	DEG10180256	2186696	2187123	2177541	2177945	cluster-2	t1pks-nrps	2166665-2227388	8751	Serratia rubidaea	Proteobacteria	0	-1.00	1	4922834	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP014474_1916122_2338038/index.html
Methionyl-tRNA synthetase (EC 6.1.1.10)	CP012673	DEG10180342	12687075	12687499	12675195	12677306	cluster-1	t1pks	12666969-12719900	9769	Sorangium cellulosum	Proteobacteria	0	-1.00	1	14557589	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CP012673/index.html
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	KX708310	DEG10180179	37	461	1	6492	cluster-1	t1pks	1-6492	460	Streptomyces sp	Actinobacteria	0	-1.00	1	6492	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/KX708310/index.html
Hypothetical protein yfcH	RCDD01000001	DEG10180360	2096936	2097363	2107237	2108190	cluster-2	t1pks-nrps	2060440-2123171	9874	Actinokineospora cianjurensis	Actinobacteria	0	-1.00	1	3297612	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/RCDD01000001_1711793_2251353/index.html
3-octaprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)	JOJF01000026	DEG10180361	60240	60650	70507	71121	cluster-1	t1pks	31821-86757	9857	Nocardia sp. NRRL WC-3656	Actinobacteria	0	-1.00	1	111317	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JOJF01000026/index.html
Glutamate aspartate transport ATP-binding protein gltL	LZKP01000140	DEG10180114	21283	21709	14393	15448	cluster-1	t1pks-nrps	1279-31621	5835	Mycobacterium sp. E740	Actinobacteria	0	-1.00	1	31621	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZKP01000140/index.html
Glutamine transport system permease protein glnP	CP022775	DEG10180133	548550	548963	557245	558033	cluster-1	transatpks-siderophore	442988-573584	8282	Ralstonia solanacearum	Proteobacteria	0	-1.00	3	1988373	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP022775_328399_689976/index.html
Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)	AUXY01000013	DEG10180034	16322	16732	15602	25621	cluster-1	t1pks-nrps	1-67540	1130	Pseudoalteromonas luteoviolacea H33-S	Proteobacteria	0	-1.00	1	149385	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/AUXY01000013/index.html
3-oxoacyl-[acyl-carrier-protein] synthase I (EC 2.3.1.41)	DNGJ01000448	DEG10180363	33260	33622	33209	34459	cluster-1	t1pks	15998-61982	413	Cyanobacteria bacterium UBA11371 (sediment metagenome)	Cyanobacteria	0	-1.00	1	68567	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/DNGJ01000448/index.html
Ribonuclease III (EC 3.1.26.3)	CP008964	DEG10180397	2644800	2645223	2639081	2639803	cluster-1	t1pks-nrps	2624697-2719212	4997	Mycobacterium tuberculosis	Actinobacteria	0	-1.00	1	4539435	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP008964_2545699_2845893/index.html
Lipoprotein releasing system ATP-binding protein lolD	AZXF01000019	DEG10180185	11781	12190	6347	8269	cluster-1	t1pks	1-34688	3512	Nocardiopsis sp. CNT312	Actinobacteria	0	-1.00	2	148299	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/AZXF01000019/index.html
Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)	MEBK01000023	DEG10180034	34	458	1	11026	cluster-1	transatpks-t1pks-nrps	1-112928	457	Burkholderia ubonensis	Proteobacteria	0	-1.00	1	573332	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MEBK01000023/index.html
Ribonuclease III (EC 3.1.26.3)	NKRB01000001	DEG10180397	5218860	5219283	5229195	5229920	cluster-1	t1pks-nrps	5161742-5244321	9912	Mycobacterium kansasii	Actinobacteria	0	-1.00	1	6287192	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/NKRB01000001_5034035_5374018/index.html
Hypothetical transport protein yeiJ	JPOX01000017	DEG10180345	164509	164918	158386	162676	cluster-1	t1pks-nrps	144498-196816	1833	Talaromyces marneffei PM1 (Penicillium marneffei PM1)	Fungi	0	-1.00	1	533467	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/JPOX01000017/index.html
30S ribosomal protein S12	UHIQ01000001	DEG10180510	2832789	2833217	2826504	2826878	cluster-1	t1pks	2812755-2889595	5911	Tsukamurella paurometabola	Actinobacteria	0	-1.00	1	4379954	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/UHIQ01000001_2687606_3019550/index.html
Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)	OFCX01000877	DEG10180034	6938	7347	6245	13720	cluster-1	t1pks	1-13721	1102	metagenomes	None	0	-1.00	1	13721	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/OFCX01000877/index.html
3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.60)	CP000698	DEG10180156	2336987	2337439	2329921	2336967	cluster-1	t1pks-otherks	2309921-2363866	20	Geobacter uraniireducens Rf4	Proteobacteria	0	-1.00	2	5136364	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CP000698/index.html
Protein yjgF	NZ_LUAX01000008	DEG10180597	7384	7794	472	858	cluster-1	t1pks-nrps	1-39062	6526	Vibrio europaeus	Proteobacteria	0	-1.00	0	321866	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/NZ_LUAX01000008/index.html
3-oxoacyl-[acyl-carrier-protein] synthase I (EC 2.3.1.41)	JX477167	DEG10180363	9418	9743	9332	10573	cluster-1	t3pks-t1pks-otherks	1-26219	411	Cylindrospermum licheniforme UTEX B 2014	Cyanobacteria	0	-1.00	1	26219	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/JX477167/index.html
3-oxoacyl-[acyl-carrier-protein] synthase I (EC 2.3.1.41)	CP023133	DEG10180363	4146191	4146598	4146188	4147423	cluster-1	transatpks	4134749-4179934	410	Bacillus velezensis	Firmicutes	0	-1.00	3	4179934	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP023133_4006540_4179934/index.html
L-asparaginase II precursor (EC 3.5.1.1)	AGBX01000001	DEG10180443	1148927	1149269	1153758	1154786	cluster-2	t1pks-nrps	1102260-1158330	4489	Brachybacterium squillarum M-6-3	Actinobacteria	0	-1.00	0	1366556	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/AGBX01000001_975431_1366556/index.html
Inositol-1-monophosphatase (EC 3.1.3.25)	LJYW01000001	DEG10180389	508981	509401	499993	500793	cluster-1	t1pks	488967-536580	8188	Prosthecomicrobium hirschii	Proteobacteria	0	-1.00	2	6323789	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LJYW01000001_359006_660268/index.html
3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.60)	NZ_BDQG01000001	DEG10180156	1370555	1370995	1370548	1377741	cluster-3	t1pks-otherks	1343199-1397741	447	Geobacter pelophilus	Proteobacteria	0	-1.00	0	4176986	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/NZ_BDQG01000001/index.html
TorCAD operon transcriptional regulatory protein torR	LQIT01000005	DEG10180164	126353	126786	116347	117060	cluster-2	t1pks-nrps	85386-139470	9293	Mycobacterium sp. GA-2829	Actinobacteria	0	-1.00	1	139470	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LQIT01000005/index.html
3-oxoacyl-[acyl-carrier-protein] synthase I (EC 2.3.1.41)	KZ195583	DEG10180363	6787845	6788186	6787788	6788993	cluster-2	t3pks-lantipeptide-t1pks-nrps	6462905-6794013	398	Streptomyces sp. CS227	Actinobacteria	0	-1.00	2	6794013	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KZ195583_6378092_6794013/index.html
3-oxoacyl-[acyl-carrier-protein] synthase I (EC 2.3.1.41)	BAGG01000264	DEG10180363	79504	79750	78132	79370	cluster-1	t1pks-arylpolyene-ladderane	43600-100521	134	Nocardia takedensis NBRC 100417	Actinobacteria	0	-1.00	1	104036	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/BAGG01000264/index.html
